Date,price,log_returns
2023-03-31,21.36333465576172,0.027262048200860266
2023-04-03,20.865398406982422,-0.02358391037708824
2023-04-04,20.693035125732422,-0.008295032075156309
2023-04-05,20.10892105102539,-0.028633626313085622
2023-04-06,20.74091911315918,0.030944967802156505
2023-04-10,21.353755950927734,0.029119129175489276
2023-04-11,21.909149169921875,0.025676672934680497
2023-04-12,21.19097328186035,-0.03332901748402906
2023-04-13,21.20054817199707,0.00045173610057689523
2023-04-14,20.664308547973633,-0.02561905116395951
2023-04-17,21.143095016479492,0.022905388075558024
2023-04-18,20.894126892089844,-0.011845265892730432
2023-04-19,21.602725982666016,0.0333514000961904
2023-04-20,21.21012306213379,-0.018340938987847492
2023-04-21,21.57400131225586,0.017010376138477754
2023-04-24,21.62187957763672,0.0022167986391957556
2023-04-25,21.037761688232422,-0.027386746847008692
2023-04-26,20.731342315673828,-0.014672321896007801
2023-04-27,22.100658416748047,0.06396072401773271
2023-04-28,22.340055465698242,0.010773875742616271
2023-05-01,22.445388793945312,0.004703917722053549
2023-05-02,22.014480590820312,-0.019384748649975518
2023-05-03,21.91872215270996,-0.004359281080117348
2023-05-04,15.704108238220215,-0.3334188150789906
2023-05-05,16.14459228515625,0.027662801223305545
2023-05-08,16.26907730102539,0.007681057374562339
2023-05-09,15.828594207763672,-0.02744814357092612
2023-05-10,15.177448272705078,-0.0420074045153103
2023-05-11,14.717816352844238,-0.030751903158554434
2023-05-12,14.382665634155273,-0.02303505064513529
2023-05-15,15.139144897460938,0.0512600606656426
2023-05-16,14.31563663482666,-0.05593135589328132
2023-05-17,14.909329414367676,0.04063474137418198
2023-05-18,15.043390274047852,0.008951558073479348
2023-05-19,14.526301383972168,-0.03497781540935826
2023-05-22,14.353938102722168,-0.01193655806570575
2023-05-23,14.286909103393555,-0.004680666128508607
2023-05-24,14.018790245056152,-0.018945080588623625
2023-05-25,13.482552528381348,-0.039002145821013696
2023-05-26,14.277334213256836,0.0572768154773963
2023-05-30,15.187023162841797,0.06176806418188007
2023-05-31,14.564602851867676,-0.04184720117660013
2023-06-01,14.736966133117676,0.011764917397268582
2023-06-02,14.746541976928711,0.0006495729145934904
2023-06-05,14.48799991607666,-0.017687898269327332
2023-06-06,15.119994163513184,0.04269726995177787
2023-06-07,15.704108238220215,0.03790436460825657
2023-06-08,15.876470565795898,0.010915825205832185
2023-06-09,15.416839599609375,-0.029377782054997748
2023-06-12,15.80944538116455,0.025147177851436688
2023-06-13,15.914773941040039,0.00664028613785351
2023-06-14,15.94359016418457,0.0018090213865292542
2023-06-15,15.876357078552246,-0.004225851486958268
2023-06-16,15.636242866516113,-0.015239546056016426
2023-06-20,15.050362586975098,-0.038189397269728545
2023-06-21,15.117593765258789,0.004457132515047665
2023-06-22,14.93510913848877,-0.012144456370793909
2023-06-23,14.7526216506958,-0.012293953184398345
2023-06-26,14.954317092895508,0.013579220884232957
2023-06-27,15.252059936523438,0.019714544829475513
2023-06-28,15.117593765258789,-0.008855356158516245
2023-06-29,15.357708930969238,0.015758342876786173
2023-06-30,15.280871391296387,-0.005015748115790604
2023-07-03,15.674660682678223,0.02544362890808174
2023-07-05,15.511382102966309,-0.010471355585562121
2023-07-06,15.8187255859375,0.019620318286748935
2023-07-07,15.645846366882324,-0.010988928055481751
2023-07-10,15.59782600402832,-0.0030739280642870727
2023-07-11,16.164493560791016,0.03568553549212193
2023-07-12,15.885961532592773,-0.017381284578039332
2023-07-13,16.154890060424805,0.016786997214059386
2023-07-14,15.328895568847656,-0.05248314744804927
2023-07-17,14.7526216506958,-0.038318840485779854
2023-07-18,14.906296730041504,0.010362916990767196
2023-07-19,15.405733108520508,0.03295599690161109
2023-07-20,15.27126693725586,-0.008766635084934127
2023-07-21,14.906296730041504,-0.024189361816676944
2023-07-24,14.867875099182129,-0.0025808712602737216
2023-07-25,14.50290298461914,-0.024854016529018415
2023-07-26,14.877480506896973,0.025499859071694764
2023-07-27,14.445277214050293,-0.029481169557631054
2023-07-28,14.723807334899902,0.019098205587326375
2023-07-31,15.396129608154297,0.04465042336134501
2023-08-01,15.424941062927246,0.0018695952176797808
2023-08-02,14.93510913848877,-0.03227098969749182
2023-08-03,14.493298530578613,-0.030028386918748977
2023-08-04,15.011944770812988,0.03515982997541625
2023-08-07,15.453757286071777,0.029005961551450753
2023-08-08,15.703474998474121,0.01602986153030473
2023-08-09,15.002340316772461,-0.045675815294818435
2023-08-10,14.85827350616455,-0.00964936148338865
2023-08-11,14.666180610656738,-0.013012644048448334
2023-08-14,14.339625358581543,-0.022517495310242764
2023-08-15,14.762226104736328,0.02904491869593967
2023-08-16,14.39725112915039,-0.025034333353793157
2023-08-17,13.974651336669922,-0.029792224895980095
2023-08-18,14.224370002746582,0.017711621345344132
2023-08-21,14.061092376708984,-0.011545113701491857
2023-08-22,13.965046882629395,-0.0068540207546565705
2023-08-23,14.40685749053955,0.031146751304932864
2023-08-24,14.147534370422363,-0.01816394838262697
2023-08-25,13.869001388549805,-0.019884125672784157
2023-08-28,14.157136917114258,0.020562638909185818
2023-08-29,14.368439674377441,0.014815239334287014
2023-08-30,14.50290298461914,0.00931472318719542
2023-08-31,14.493298530578613,-0.0006624629358256995
2023-09-01,13.11023998260498,-0.10029276937061926
2023-09-05,13.11023998260498,0.0
2023-09-06,12.870125770568848,-0.018484808974114964
2023-09-07,12.505152702331543,-0.028768018386229992
2023-09-08,13.119843482971191,0.04798507823617048
2023-09-11,13.014195442199707,-0.008085134990871323
2023-09-12,12.975775718688965,-0.0029565058966966643
2023-09-13,12.841312408447266,-0.010416707371263356
2023-09-14,13.294421195983887,0.034676982747248154
2023-09-15,13.554718017578125,0.019390191618115202
2023-09-18,13.111249923706055,-0.033264045425021566
2023-09-19,13.111249923706055,0.0
2023-09-20,12.764184951782227,-0.026827436052267197
2023-09-21,12.822030067443848,0.004521592128476166
2023-09-22,12.185749053955078,-0.050897631915885234
2023-09-25,12.20503044128418,0.001581039371809826
2023-09-26,12.012216567993164,-0.01592401874482393
2023-09-27,12.320717811584473,0.025358041073390097
2023-09-28,12.359280586242676,0.0031250250036127716
2023-09-29,12.43640422821045,0.00622075101002253
2023-10-02,12.137545585632324,-0.024324406970799264
2023-10-03,11.559109687805176,-0.04882974572579519
2023-10-04,11.40485954284668,-0.01343430339336374
2023-10-05,11.250608444213867,-0.013617329141017598
2023-10-06,11.395219802856445,0.012771740806130125
2023-10-09,11.530187606811523,0.011774653413599652
